Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost
2614.0,54.0,20.0,10.0,"February 26, 2024",207324.80466021912,2240000.0
2616.0,33.0,19.0,1.0,25-02-2024,130556.4424322993,95200.0
2617.0,28.0,17.0,19.0,"October 19, 2021",130556.4424322993,3360000.0
2618.0,23.0,13.0,19.0,05-09-2023,212540.08856181253,3528000.0
2619.0,71.0,10.0,14.0,02/08/2022,95185.93342080333,1254400.0
2620.0,16.0,15.0,3.0,2023/04/13,100192.42169716084,1344000.0
2622.0,35.0,15.0,18.0,"December 27, 2022",90929.73455758089,1915200.0
2623.0,19.0,5.0,5.0,08-09-2022,88115.12455479495,504000.0
2624.0,14.0,19.0,20.0,03-01-2023,92943.6733199677,1808800.0
2625.0,79.0,17.0,15.0,"October 05, 2022",176332.25725980123,2352000.0
2626.0,94.0,8.0,2.0,28-08-2021,162751.5533503085,453600.0
2627.0,95.0,16.0,17.0,27-10-2024,105706.74870911706,1702400.0
2629.0,29.0,13.0,10.0,2022/06/16,179699.77079000353,1344000.0
2630.0,5.0,19.0,18.0,07/27/2024,97496.8629821807,1808800.0
2632.0,20.0,5.0,6.0,2021/07/26,84612.48255225417,420000.0
2635.0,23.0,13.0,7.0,2024/08/27,180300.032296612,1176000.0
2636.0,36.0,6.0,14.0,02/02/2023,193120.3806471241,2329600.0
2637.0,18.0,7.0,13.0,05/23/2021,158180.1369389746,2116800.0
2639.0,77.0,12.0,17.0,10/06/2021,87887.58512041498,1512000.0
2640.0,96.0,15.0,3.0,"June 30, 2021",101915.79754037516,201600.0
2641.0,30.0,1.0,10.0,2020/11/05,152598.86627108784,1260000.0
2642.0,64.0,20.0,16.0,11/05/2022,210209.32635576895,1344000.0
2643.0,5.0,9.0,7.0,04/02/2024,117255.90029427972,896000.0
2646.0,64.0,3.0,3.0,14-11-2021,109705.69900969791,1344000.0
2648.0,3.0,6.0,17.0,07/14/2021,169269.26135727952,3225600.0
2649.0,69.0,9.0,9.0,26-11-2022,121619.00677847632,1120000.0
2650.0,28.0,7.0,12.0,"October 01, 2024",153306.36693848218,1814400.0
2651.0,79.0,4.0,5.0,2023/04/14,120691.77927300528,492800.0
2653.0,62.0,6.0,10.0,"August 21, 2024",166001.66396617595,1612800.0
2655.0,87.0,10.0,12.0,2022/04/20,91028.0325058286,985600.0
2656.0,8.0,17.0,16.0,2024/06/30,158381.6895529974,2688000.0
2657.0,95.0,10.0,12.0,09/25/2023,97485.4419135839,1164800.0
2658.0,10.0,6.0,10.0,01/26/2022,178270.5355734707,1792000.0
2659.0,60.0,12.0,12.0,2023/08/11,76128.93808837915,1008000.0
2662.0,72.0,18.0,16.0,"August 04, 2021",146848.42608541696,2016000.0
2663.0,77.0,11.0,1.0,01/20/2022,162600.0808125158,156800.0
2664.0,77.0,19.0,10.0,"August 27, 2024",103625.1517241162,1047200.0
2668.0,67.0,15.0,10.0,"August 25, 2023",104799.51076567428,302400.0
2669.0,46.0,2.0,3.0,"June 28, 2021",179981.25772223945,336000.0
2670.0,71.0,1.0,0.0,11-10-2024,152475.9677912971,140000.0
2671.0,7.0,8.0,7.0,2022/01/02,157153.5325506385,907200.0
2672.0,68.0,8.0,10.0,"July 23, 2024",145774.4034749807,1663200.0
2674.0,8.0,7.0,10.0,2021/12/27,152270.02144173282,1344000.0
2675.0,71.0,18.0,19.0,"November 23, 2020",137627.91258965473,2688000.0
2676.0,4.0,2.0,13.0,07-08-2022,130556.4424322993,2016000.0
2677.0,54.0,4.0,6.0,2023/03/03,113480.74921807976,862400.0
2679.0,66.0,20.0,16.0,10/10/2021,228243.4319041219,3584000.0
2680.0,92.0,14.0,14.0,05/12/2022,138043.5875814254,1803200.0
2686.0,89.0,4.0,10.0,10/13/2024,129135.35828725807,862400.0
2687.0,79.0,16.0,12.0,"March 05, 2022",97543.00845121064,1276800.0
2688.0,11.0,8.0,6.0,03-02-2022,152923.49693409764,907200.0
2689.0,31.0,10.0,19.0,"November 11, 2023",82759.06591490781,1344000.0
2690.0,9.0,7.0,15.0,"December 30, 2022",149981.45765727025,2116800.0
2693.0,55.0,1.0,6.0,15-09-2022,141821.41078077685,700000.0
2694.0,20.0,18.0,12.0,2021/10/11,139374.0907725057,1478400.0
2696.0,11.0,5.0,9.0,10-09-2023,81873.14144644463,672000.0
2697.0,6.0,1.0,6.0,15-05-2024,149988.1139280134,840000.0
2698.0,65.0,14.0,18.0,"January 15, 2022",135177.34275385083,2447200.0
2700.0,52.0,7.0,8.0,2023/10/19,153806.52358952828,1058400.0
2701.0,77.0,9.0,0.0,"March 31, 2023",120039.7010154756,112000.0
2702.0,36.0,13.0,6.0,09-06-2024,187802.09759845596,1176000.0
2706.0,9.0,15.0,18.0,"August 09, 2023",108426.52223934018,1713600.0
2708.0,22.0,2.0,1.0,24-11-2023,169412.5359953099,336000.0
2710.0,87.0,19.0,4.0,2023/10/13,100855.96511368168,380800.0
2711.0,26.0,13.0,18.0,13-12-2023,178644.61506991414,3528000.0
2713.0,45.0,8.0,3.0,03/04/2023,147345.86188862837,302400.0
2714.0,100.0,3.0,12.0,"January 25, 2022",99730.20137977996,1310400.0
2715.0,99.0,2.0,0.0,"March 22, 2022",161015.42284320385,168000.0
2717.0,95.0,15.0,8.0,2023/09/16,97561.3517890952,806400.0
2719.0,74.0,14.0,18.0,"July 26, 2024",140223.0516055371,2318400.0
2721.0,46.0,4.0,19.0,2024/10/10,122247.9821792454,2464000.0
2722.0,73.0,11.0,18.0,01/16/2022,166169.2999098912,2822400.0
2723.0,97.0,19.0,20.0,"December 24, 2022",88601.796210308,1904000.0
2724.0,22.0,7.0,10.0,13-08-2023,149887.22920968384,1512000.0
2726.0,76.0,2.0,4.0,2024/02/16,167103.78206479878,504000.0
2727.0,31.0,11.0,10.0,10-03-2023,157466.03810698653,313600.0
2728.0,97.0,7.0,2.0,06/27/2024,149478.51791011557,302400.0
2729.0,30.0,5.0,9.0,04-01-2024,84539.53120001567,840000.0
2730.0,47.0,20.0,11.0,17-04-2024,232621.977958134,2464000.0
2731.0,48.0,16.0,3.0,2021/07/12,110977.85635607384,212800.0
2732.0,77.0,4.0,14.0,"August 01, 2022",120059.48507622864,1724800.0
2733.0,21.0,14.0,1.0,11/24/2020,116520.97343525528,257600.0
2735.0,46.0,4.0,20.0,10/18/2022,116929.32814143744,2340800.0
2736.0,19.0,19.0,9.0,06/18/2021,92412.54944428848,1344000.0
2739.0,65.0,14.0,2.0,09/04/2021,138900.76927299183,128800.0
2740.0,31.0,2.0,10.0,"September 13, 2023",171817.66665514756,336000.0
2741.0,59.0,16.0,3.0,2021/05/13,99318.65251317497,1344000.0
2743.0,69.0,10.0,1.0,03/16/2023,85543.84446032473,89600.0
2744.0,16.0,14.0,2.0,13-07-2023,132671.28086535376,257600.0
2745.0,69.0,3.0,7.0,"December 08, 2022",90735.62371295874,604800.0
2746.0,22.0,12.0,3.0,05-11-2023,87583.1767730115,336000.0
2747.0,16.0,10.0,3.0,"June 01, 2024",94364.49117933244,179200.0
2748.0,10.0,10.0,19.0,04/01/2022,92369.63147121828,1792000.0
2751.0,84.0,1.0,12.0,04/30/2022,128216.796802969,1540000.0
2752.0,26.0,19.0,15.0,24-03-2024,88527.39750590199,1428000.0
2754.0,11.0,5.0,10.0,06/09/2024,84131.33457088062,168000.0
2755.0,38.0,1.0,3.0,2021/02/08,132069.1078921938,280000.0
2756.0,43.0,18.0,20.0,2023/09/10,124078.79489142828,2688000.0
2757.0,23.0,1.0,3.0,2023/01/16,143528.93295993836,420000.0
2760.0,83.0,16.0,16.0,"January 27, 2022",102201.10262462813,1702400.0
2761.0,42.0,12.0,10.0,12/12/2023,79985.79188178194,672000.0
2762.0,12.0,3.0,20.0,10/03/2022,103769.36997718134,2016000.0
2763.0,51.0,15.0,16.0,12-04-2024,96412.73992680802,1612800.0
2764.0,89.0,7.0,11.0,"December 17, 2020",140431.95046770867,1512000.0
2766.0,9.0,11.0,1.0,05-02-2024,130556.4424322993,156800.0
2767.0,55.0,17.0,0.0,2024/01/08,162205.17454020266,168000.0
2768.0,5.0,10.0,15.0,2024/10/25,97303.92841292742,1344000.0
2769.0,100.0,8.0,13.0,2022/05/31,161830.19734178795,1814400.0
2770.0,38.0,16.0,10.0,"February 08, 2022",130556.4424322993,2021600.0
2771.0,12.0,20.0,13.0,13-05-2024,236411.9065565687,3136000.0
2772.0,99.0,9.0,10.0,24-06-2023,105899.59151253774,1008000.0
2774.0,23.0,1.0,10.0,24-04-2022,132362.55604630485,1540000.0
2775.0,28.0,17.0,8.0,11-03-2023,130556.4424322993,1344000.0
2777.0,59.0,5.0,18.0,"September 30, 2022",79478.06147829075,1596000.0
2778.0,25.0,4.0,4.0,2022/12/13,130556.4424322993,616000.0
2779.0,86.0,9.0,13.0,2024/01/20,109148.5239033083,1344000.0
2780.0,45.0,6.0,7.0,27-11-2022,192708.27412360377,1433600.0
2782.0,40.0,19.0,9.0,07-12-2020,93767.75953005588,856800.0
2783.0,40.0,10.0,14.0,22-10-2022,82088.5056364233,1254400.0
2784.0,68.0,3.0,10.0,13-04-2023,105815.06093533724,907200.0
2785.0,27.0,6.0,10.0,"May 13, 2024",130556.4424322993,1344000.0
2787.0,28.0,13.0,19.0,2021/01/18,196413.8135380268,3920000.0
2788.0,4.0,19.0,6.0,03-12-2023,103553.54712178868,571200.0
2791.0,85.0,8.0,18.0,05-07-2024,157835.5357523956,2570400.0
2793.0,49.0,8.0,3.0,09/18/2024,164519.42220047436,302400.0
2794.0,68.0,9.0,20.0,05/05/2024,101303.76574718778,2240000.0
2795.0,67.0,16.0,14.0,02/16/2024,114916.69298848337,1344000.0
2796.0,60.0,5.0,19.0,2022/04/15,79508.94637744615,1512000.0
2797.0,45.0,12.0,3.0,13-05-2021,76337.05092063731,168000.0
2798.0,83.0,7.0,12.0,08-12-2020,145408.0569438425,1965600.0
2799.0,35.0,15.0,13.0,05/04/2022,97907.92277354482,1310400.0
2800.0,59.0,1.0,13.0,02/13/2022,130556.4424322993,1344000.0
2801.0,5.0,1.0,4.0,"February 25, 2021",147069.9496151473,700000.0
2802.0,88.0,13.0,16.0,04-03-2022,130556.4424322993,2940000.0
2803.0,67.0,7.0,16.0,30-04-2024,159800.797182508,2268000.0
2805.0,99.0,1.0,9.0,"January 02, 2022",138405.42966261605,1260000.0
2808.0,100.0,19.0,18.0,2024/03/15,90368.76949707408,1618400.0
2809.0,81.0,20.0,16.0,2021/11/02,130556.4424322993,3360000.0
2810.0,10.0,9.0,4.0,"February 19, 2024",118910.274136781,336000.0
2811.0,13.0,20.0,9.0,04/18/2022,215295.29495988213,2016000.0
2812.0,51.0,13.0,2.0,16-02-2023,183305.4920931315,392000.0
2814.0,63.0,11.0,7.0,"September 24, 2021",155047.80083070797,1344000.0
2815.0,50.0,13.0,9.0,2024/06/15,186994.77120864103,1568000.0
2816.0,31.0,15.0,9.0,"December 04, 2021",95730.52564874236,806400.0
2817.0,23.0,13.0,17.0,2023/07/03,187040.9673536149,3136000.0
2819.0,61.0,20.0,17.0,20-03-2022,130556.4424322993,3584000.0
2821.0,30.0,19.0,13.0,2023/03/18,90555.90151253818,1142400.0
2822.0,81.0,12.0,8.0,20-02-2024,85137.17909728977,672000.0
2823.0,72.0,7.0,7.0,06/19/2022,163372.69319504377,907200.0
2825.0,60.0,19.0,9.0,"February 23, 2022",102332.11964026616,952000.0
2827.0,82.0,2.0,1.0,04-08-2023,157476.04367684873,1344000.0
2828.0,91.0,2.0,8.0,14-04-2024,130556.4424322993,1176000.0
2829.0,36.0,17.0,19.0,05/15/2023,164284.14947202607,1344000.0
2831.0,49.0,8.0,17.0,13-05-2024,146745.19563758743,2419200.0
2832.0,8.0,5.0,5.0,05/10/2024,88414.06891906628,1344000.0
2833.0,44.0,15.0,19.0,03-05-2022,97082.53769624376,1814400.0
2834.0,85.0,5.0,8.0,2022/12/07,76138.72774795264,756000.0
2835.0,15.0,2.0,21.0,"September 26, 2021",183188.77816693447,3360000.0
2836.0,56.0,4.0,6.0,19-08-2022,128405.3872916284,862400.0
2837.0,70.0,11.0,18.0,"July 23, 2023",130556.4424322993,2665600.0
2840.0,87.0,10.0,16.0,12/27/2021,90263.2148710526,1344000.0
2841.0,25.0,16.0,11.0,03/07/2021,98430.02061424924,1276800.0
2842.0,21.0,13.0,10.0,02/13/2022,193133.5856455654,3724000.0
2843.0,4.0,5.0,10.0,"August 20, 2022",83266.26452158169,84000.0
2845.0,97.0,9.0,3.0,07/12/2023,102473.83507968992,336000.0
2847.0,88.0,11.0,15.0,23-05-2022,130556.4424322993,2508800.0
2848.0,76.0,5.0,16.0,04/06/2023,83260.88958163408,1260000.0
2849.0,29.0,7.0,13.0,2023/02/19,145571.01219629942,1965600.0
2850.0,19.0,20.0,1.0,2020/11/17,242371.25113016585,224000.0
2852.0,3.0,15.0,2.0,06/16/2023,96523.52887588304,100800.0
2853.0,5.0,7.0,10.0,"July 01, 2024",163718.03364820482,1965600.0
2856.0,27.0,10.0,0.0,"July 25, 2024",81451.37319989369,1344000.0
2857.0,86.0,6.0,0.0,05-05-2023,163095.134581979,179200.0
2858.0,54.0,3.0,2.0,2023/03/23,107413.1812073304,302400.0
2859.0,37.0,20.0,10.0,"October 05, 2022",228207.8730170106,2912000.0
2860.0,84.0,7.0,11.0,11/26/2023,157350.1270341258,1814400.0
2861.0,26.0,4.0,18.0,02/05/2024,112044.96134525364,2340800.0
2862.0,19.0,3.0,17.0,29-07-2021,105650.28278218872,1814400.0
2863.0,26.0,8.0,13.0,17-09-2023,139164.67460549856,2116800.0
2864.0,61.0,18.0,11.0,16-09-2022,144148.56926660996,1344000.0
2865.0,90.0,16.0,11.0,"November 28, 2023",97967.4406781157,1064000.0
2866.0,85.0,1.0,2.0,05/02/2023,141160.73399065307,1344000.0
2869.0,26.0,10.0,15.0,28-07-2023,98509.15230981192,1254400.0
2870.0,11.0,2.0,10.0,2023/11/12,155112.6218626301,1848000.0
2872.0,34.0,9.0,3.0,"December 13, 2021",102573.50441400474,224000.0
2873.0,10.0,7.0,10.0,05/17/2021,136467.75546517785,1663200.0
2874.0,6.0,10.0,16.0,07/05/2024,87526.64468011049,1523200.0
2875.0,91.0,14.0,20.0,"May 15, 2022",116709.41938413867,2447200.0
2876.0,8.0,5.0,6.0,08/30/2021,87887.14628746823,1344000.0
2877.0,64.0,20.0,11.0,"June 15, 2022",231247.17488919856,2688000.0
2878.0,56.0,1.0,16.0,2022/09/26,143467.32048539649,2380000.0
2879.0,35.0,9.0,7.0,24-11-2020,120680.23312298497,896000.0
2881.0,94.0,10.0,4.0,07/25/2024,130556.4424322993,448000.0
2882.0,33.0,20.0,17.0,11/02/2020,130556.4424322993,3584000.0
2883.0,69.0,13.0,10.0,06/30/2024,130556.4424322993,2156000.0
2885.0,12.0,1.0,10.0,"May 13, 2023",130556.4424322993,1540000.0
2887.0,51.0,8.0,1.0,"May 09, 2023",137484.07370867766,302400.0
2888.0,52.0,3.0,13.0,24-01-2023,94677.69637009628,1411200.0
2889.0,81.0,6.0,11.0,2022/10/25,173430.05859731397,1792000.0
2891.0,96.0,18.0,10.0,2024/09/15,129493.7194848914,672000.0
2892.0,70.0,9.0,3.0,04-10-2024,120437.96529089332,224000.0
2893.0,57.0,1.0,16.0,2022/08/21,148103.19692374734,2380000.0
2895.0,45.0,1.0,5.0,07/12/2021,127192.22263196162,840000.0
2896.0,59.0,3.0,16.0,10/16/2021,101587.78909232508,1344000.0
2897.0,39.0,10.0,10.0,"January 22, 2022",81592.57699040636,358400.0
2899.0,15.0,17.0,5.0,2021/01/13,170730.9454889427,672000.0
2901.0,22.0,12.0,11.0,02/20/2022,91190.68263827576,1008000.0
2902.0,4.0,17.0,17.0,04-05-2024,181417.8827774655,1344000.0
2903.0,67.0,17.0,2.0,2021/08/27,151202.38752135332,1344000.0
2904.0,10.0,18.0,5.0,"April 26, 2024",142452.91343291636,537600.0
2910.0,25.0,10.0,10.0,2020/12/12,80715.40160518789,1344000.0
2911.0,95.0,11.0,2.0,2022/07/05,168497.31626834805,313600.0
2912.0,17.0,6.0,9.0,02/03/2021,165075.30410329584,1612800.0
2913.0,52.0,2.0,16.0,10-09-2024,151858.02336495166,2856000.0
2915.0,49.0,8.0,13.0,2022/09/27,159376.94017719303,1814400.0
2916.0,52.0,18.0,4.0,2022/01/17,144464.48622585452,672000.0
2918.0,59.0,1.0,5.0,"February 05, 2021",145452.88484955762,840000.0
2919.0,3.0,10.0,19.0,"July 27, 2021",93347.2562176107,1702400.0
2920.0,70.0,6.0,9.0,16-12-2022,166468.01335682205,1612800.0
2921.0,63.0,14.0,18.0,2021/10/10,131439.23928008004,2189600.0
2924.0,71.0,9.0,19.0,"June 04, 2023",109852.15483991418,2128000.0
2926.0,48.0,4.0,2.0,"August 19, 2022",110899.7408286866,246400.0
2927.0,2.0,1.0,10.0,"February 16, 2022",134442.9888745031,1260000.0
2928.0,17.0,8.0,2.0,04/24/2022,136154.38729050625,302400.0
2930.0,51.0,19.0,20.0,"March 07, 2023",102672.82393409676,1808800.0
2932.0,13.0,18.0,14.0,2022/04/01,132500.90193585737,1747200.0
2933.0,42.0,9.0,8.0,2024/03/06,130556.4424322993,1008000.0
2934.0,1.0,12.0,17.0,2024/07/10,83421.34187879211,1512000.0
2936.0,20.0,16.0,17.0,09-06-2022,114294.38980642444,1808800.0
2937.0,6.0,8.0,10.0,06-10-2024,145455.18025169836,151200.0
2939.0,42.0,19.0,3.0,2021/10/08,89231.63100464002,380800.0
2940.0,46.0,6.0,4.0,08/26/2024,130556.4424322993,537600.0
2941.0,51.0,3.0,19.0,"January 29, 2024",91773.48164921584,1915200.0
2942.0,79.0,4.0,7.0,"May 07, 2023",134502.64610692736,862400.0
2946.0,75.0,20.0,19.0,11-04-2021,130556.4424322993,4032000.0
2947.0,68.0,10.0,20.0,07-04-2023,91315.82004262376,1792000.0
2948.0,56.0,3.0,1.0,02-11-2022,106785.12658581365,1344000.0
2949.0,12.0,8.0,10.0,"November 21, 2023",159123.9353042148,1344000.0
2950.0,1.0,16.0,15.0,25-01-2024,106004.69671519948,1596000.0
2951.0,38.0,2.0,14.0,"August 31, 2023",176452.5893704396,2184000.0
2952.0,78.0,9.0,2.0,"September 03, 2021",116975.46849332248,112000.0
2957.0,42.0,12.0,4.0,2021/03/14,76467.96412802876,252000.0
2958.0,51.0,5.0,10.0,11/22/2023,78914.96058463202,1344000.0
2959.0,77.0,3.0,6.0,2023/11/23,109246.61410015986,705600.0
2960.0,52.0,16.0,15.0,2024/05/20,130556.4424322993,1596000.0
2961.0,67.0,10.0,3.0,12/01/2021,81823.41738293828,358400.0
2962.0,15.0,15.0,18.0,2023/05/19,106975.46004351135,1814400.0
2963.0,22.0,10.0,16.0,01/27/2024,92284.45689432631,1433600.0
2964.0,68.0,20.0,20.0,"November 08, 2021",239300.32685973527,4480000.0
2966.0,70.0,13.0,18.0,"January 24, 2023",213683.08170175407,3528000.0
2967.0,26.0,11.0,7.0,29-03-2021,152293.01153203164,1254400.0
2969.0,83.0,18.0,10.0,2021/03/27,132258.86346344228,1478400.0
2970.0,87.0,13.0,16.0,2021/03/16,130556.4424322993,3332000.0
2971.0,43.0,12.0,11.0,21-05-2021,81807.55505969851,924000.0
2974.0,3.0,5.0,20.0,08/13/2021,91148.83394512856,1596000.0
2976.0,84.0,17.0,11.0,07/06/2021,170618.06493766638,1680000.0
2977.0,94.0,18.0,3.0,08/18/2022,129309.90396621134,403200.0
2980.0,82.0,18.0,17.0,11-10-2022,145418.7895337505,2284800.0
2981.0,39.0,19.0,10.0,26-08-2021,93838.63107613358,1047200.0
2982.0,95.0,12.0,8.0,"August 14, 2021",75833.65857647326,672000.0
2984.0,2.0,15.0,10.0,23-07-2021,95894.56999801927,302400.0
2985.0,77.0,11.0,6.0,01-10-2022,142246.4912697668,940800.0
2986.0,56.0,18.0,13.0,04/20/2023,132443.09364994345,1747200.0
2987.0,93.0,12.0,14.0,01/16/2024,88187.48355261402,1260000.0
2988.0,73.0,15.0,17.0,04/15/2024,105590.5550504575,1612800.0
2991.0,94.0,9.0,13.0,2023/05/27,115257.96729253272,1344000.0
2992.0,50.0,20.0,12.0,2022/04/18,220494.24537173376,2912000.0
2994.0,71.0,15.0,4.0,09/28/2021,130556.4424322993,1344000.0
2995.0,5.0,3.0,9.0,2023/12/26,93514.40300937304,1344000.0
2997.0,24.0,1.0,21.0,2024/07/20,145857.11196560398,1344000.0
2998.0,18.0,11.0,17.0,"December 26, 2022",158054.02728221298,2822400.0
2999.0,58.0,17.0,20.0,25-01-2024,178887.4676675014,3192000.0
3000.0,65.0,5.0,16.0,"July 17, 2024",88435.90478413038,1428000.0
3001.0,65.0,19.0,10.0,2022/09/12,97265.475531681,856800.0
3002.0,29.0,16.0,2.0,2021/05/13,106576.16048273195,319200.0
3005.0,75.0,5.0,17.0,2023/05/16,90481.44413059484,1344000.0
3006.0,50.0,19.0,7.0,10/20/2024,87487.17415077271,571200.0
3007.0,17.0,8.0,10.0,2022/04/30,155798.855963589,1512000.0
3008.0,77.0,6.0,16.0,18-01-2024,175732.5393359525,2867200.0
3009.0,13.0,16.0,14.0,2023/07/13,102032.99021639596,1344000.0
3010.0,78.0,8.0,4.0,04-09-2023,156734.64636548536,756000.0
3011.0,70.0,11.0,11.0,2023/09/30,169185.87759554852,1724800.0
3013.0,65.0,11.0,13.0,2024/09/29,150453.61658512888,2038400.0
3014.0,62.0,4.0,16.0,2022/11/19,130556.4424322993,1971200.0
3015.0,84.0,10.0,14.0,2021/04/28,95067.74951025056,1344000.0
3016.0,48.0,20.0,10.0,26-08-2022,130556.4424322993,2464000.0
3017.0,82.0,18.0,17.0,2021/01/22,143575.91322723945,2284800.0
3018.0,15.0,19.0,8.0,05/27/2022,103065.71646325637,1344000.0
3019.0,18.0,19.0,3.0,2023/07/19,101409.57371924358,380800.0
3022.0,97.0,18.0,17.0,02-08-2021,144532.08307584075,2419200.0
3024.0,11.0,11.0,21.0,2022/10/18,151052.53965886202,3136000.0
3026.0,63.0,3.0,13.0,"May 27, 2021",91838.71876124312,1209600.0
3027.0,5.0,7.0,7.0,12/09/2022,164184.38616400474,1209600.0
3028.0,49.0,2.0,5.0,11-07-2023,159422.2864691099,840000.0
3029.0,41.0,11.0,18.0,04/06/2021,146075.90449116213,2979200.0
3033.0,59.0,18.0,19.0,03/12/2023,134411.79689585583,2419200.0
3034.0,48.0,7.0,13.0,22-02-2021,165654.01035315104,1965600.0
3037.0,22.0,12.0,17.0,19-03-2021,85463.18071458684,1512000.0
3039.0,80.0,12.0,12.0,2021/10/14,76550.32122608759,1092000.0
3040.0,91.0,16.0,14.0,03/07/2022,130556.4424322993,1383200.0
3041.0,37.0,16.0,17.0,"January 23, 2022",112088.2175131298,1915200.0
3043.0,3.0,6.0,11.0,01/14/2022,167388.80662590294,1971200.0
3046.0,88.0,8.0,5.0,2022/03/06,137787.12676839958,1344000.0
3048.0,87.0,9.0,5.0,"February 24, 2024",107834.4862444772,560000.0
3051.0,50.0,6.0,3.0,2022/07/03,180420.47077861585,716800.0
3052.0,3.0,17.0,13.0,"September 17, 2022",130556.4424322993,2352000.0
3054.0,10.0,17.0,6.0,12-06-2022,158646.11044607114,1176000.0
3055.0,97.0,16.0,20.0,"January 22, 2024",98788.2370050992,2021600.0
3056.0,67.0,3.0,14.0,09/26/2023,91676.18517963012,1512000.0
3057.0,6.0,15.0,7.0,"March 22, 2022",98086.9223023207,705600.0
3058.0,69.0,13.0,1.0,05-06-2021,183072.5785567623,1344000.0
3060.0,93.0,20.0,14.0,11/16/2022,235338.430008918,3136000.0
3061.0,82.0,18.0,8.0,29-04-2021,131645.41439097805,1209600.0
3062.0,5.0,16.0,14.0,04/17/2021,110802.82527759895,1596000.0
3063.0,23.0,16.0,2.0,"March 24, 2022",97198.13313273924,1344000.0
3064.0,73.0,12.0,7.0,2022/01/04,82671.11076037554,672000.0
3065.0,24.0,2.0,9.0,07/28/2024,163305.0043195197,1344000.0
3067.0,29.0,1.0,10.0,08/24/2022,145711.72487626516,1344000.0
3070.0,14.0,12.0,8.0,18-09-2024,86076.8949106203,756000.0
3073.0,91.0,8.0,19.0,"August 07, 2021",148362.7662309428,3024000.0
3075.0,40.0,14.0,12.0,"May 16, 2022",132186.83351725296,1674400.0
3076.0,19.0,12.0,21.0,12/24/2021,85030.91264998123,1680000.0
3077.0,49.0,14.0,16.0,18-01-2021,127872.91458624096,1932000.0
3078.0,2.0,15.0,16.0,05/31/2023,92025.33666603472,1512000.0
3079.0,45.0,7.0,10.0,2021/05/30,146703.44966494,1360800.0
3080.0,57.0,3.0,13.0,"December 14, 2020",102464.0320248878,1310400.0
3081.0,80.0,14.0,9.0,2023/06/06,140077.03255252965,1159200.0
3082.0,92.0,1.0,10.0,12/16/2020,144193.52806080572,1540000.0
3083.0,44.0,2.0,12.0,11/30/2023,152121.82723711448,2184000.0
3084.0,49.0,14.0,10.0,2023/07/18,134811.56377291534,128800.0
3085.0,17.0,7.0,11.0,02/26/2023,147437.21753464712,1663200.0
3086.0,23.0,3.0,7.0,2024/03/30,92731.64407543748,705600.0
3087.0,4.0,1.0,8.0,07/29/2022,133468.84978796102,1260000.0
3088.0,57.0,14.0,16.0,"January 11, 2024",126261.83071209695,1344000.0
3089.0,41.0,13.0,7.0,2023/10/17,187463.66633007012,1372000.0
3090.0,44.0,15.0,5.0,"March 31, 2024",102440.09679716112,403200.0
3092.0,22.0,19.0,2.0,18-05-2024,100406.10296419868,190400.0
3094.0,26.0,4.0,19.0,"February 13, 2022",133897.06497045196,2464000.0
3096.0,94.0,12.0,10.0,24-12-2021,85414.76264120771,756000.0
3097.0,91.0,11.0,20.0,"October 07, 2023",165619.80464679524,3136000.0
3098.0,28.0,19.0,20.0,02/14/2024,88746.65358163363,1808800.0
3100.0,75.0,6.0,8.0,05-03-2021,162535.90629726872,1433600.0
3101.0,97.0,8.0,14.0,07/15/2024,144469.7111364287,1965600.0
3103.0,21.0,12.0,1.0,07-07-2023,91207.71440547836,1344000.0
3104.0,91.0,3.0,10.0,"December 22, 2022",91310.96551003626,1344000.0
3105.0,44.0,10.0,19.0,2021/03/07,81504.68975964635,1612800.0
3107.0,27.0,12.0,17.0,20-07-2024,75664.66091655291,1344000.0
3108.0,39.0,20.0,10.0,2021/02/21,204602.1713162615,2016000.0
3109.0,62.0,3.0,12.0,2022/10/30,130556.4424322993,1108800.0
3110.0,88.0,10.0,3.0,05/20/2021,94787.52936363596,358400.0
3111.0,90.0,12.0,1.0,21-05-2022,82306.86437648765,84000.0
3112.0,23.0,14.0,13.0,01/11/2023,131041.01502821138,1545600.0
3113.0,3.0,9.0,6.0,02/23/2023,119189.60019798488,672000.0
3114.0,65.0,9.0,7.0,08-01-2024,122052.61312644104,1344000.0
3115.0,73.0,19.0,1.0,2024/01/14,89593.38517612156,190400.0
3116.0,46.0,5.0,11.0,13-04-2022,130556.4424322993,1008000.0
3117.0,61.0,13.0,10.0,"August 11, 2022",179129.92587000137,1764000.0
3118.0,56.0,2.0,14.0,10-12-2020,162269.2472511408,2184000.0
3120.0,24.0,11.0,9.0,16-11-2021,147988.35871436913,1344000.0
3121.0,76.0,15.0,6.0,06/25/2021,101283.42912450017,604800.0
3122.0,16.0,10.0,10.0,28-10-2024,86168.00140128701,89600.0
3123.0,44.0,13.0,5.0,01/01/2023,191783.0729106101,1176000.0
3124.0,80.0,7.0,14.0,03-04-2022,130556.4424322993,2268000.0
3125.0,75.0,11.0,20.0,2021/11/18,141227.58772472065,3136000.0
3126.0,87.0,1.0,14.0,13-03-2024,148222.8499604025,1960000.0
3127.0,52.0,19.0,17.0,03/02/2021,102070.33850151552,1618400.0
